timestamp,round,client_id,samples,train_loss,val_loss,train_r2,val_r2,algorithm
2025-10-29 11:29:07,8,client_2,4701,6185.48486328125,6508.0380859375,-0.0014424324035644531,-0.004318594932556152,nasa_25c_alpha_0.1_fedavg
2025-10-29 11:29:07,8,client_23,3606,8249.24609375,7576.33740234375,-0.010844111442565918,-0.007146358489990234,nasa_25c_alpha_0.1_fedavg
2025-10-29 11:29:07,8,client_17,3436,6600.03857421875,6545.94091796875,-0.013942360877990723,-0.017629504203796387,nasa_25c_alpha_0.1_fedavg
2025-10-29 11:29:07,8,client_13,3951,9938.873046875,10759.9287109375,-0.005834460258483887,-0.012346386909484863,nasa_25c_alpha_0.1_fedavg
2025-10-29 11:29:07,8,client_18,4179,6769.109375,6248.93798828125,-0.014945387840270996,-0.011384248733520508,nasa_25c_alpha_0.1_fedavg
2025-10-29 11:29:07,8,client_9,3847,6471.84326171875,6307.99853515625,-0.010398626327514648,-0.0049686431884765625,nasa_25c_alpha_0.1_fedavg
2025-10-29 11:29:07,8,client_1,3381,5326.66650390625,5163.32373046875,-0.0015137195587158203,-3.898143768310547e-05,nasa_25c_alpha_0.1_fedavg
2025-10-29 11:29:07,8,client_0,3003,5861.33447265625,5976.94091796875,-0.020160794258117676,-0.022693872451782227,nasa_25c_alpha_0.1_fedavg
2025-10-29 11:29:07,8,client_22,3144,4154.05810546875,4277.599609375,-0.004156351089477539,-0.008907198905944824,nasa_25c_alpha_0.1_fedavg
2025-10-29 11:29:07,8,client_20,4579,6877.814453125,6499.1748046875,-0.005080223083496094,-0.0026226043701171875,nasa_25c_alpha_0.1_fedavg
2025-10-29 11:29:12,9,client_19,4983,8757.4384765625,8869.8251953125,-0.008424520492553711,-0.006884574890136719,nasa_25c_alpha_0.1_fedavg
2025-10-29 11:29:12,9,client_24,3291,6384.244140625,6113.09619140625,-0.01022195816040039,-0.005940079689025879,nasa_25c_alpha_0.1_fedavg
2025-10-29 11:29:12,9,client_14,3627,9520.8056640625,9882.943359375,-0.004142045974731445,-0.005928516387939453,nasa_25c_alpha_0.1_fedavg
2025-10-29 11:29:12,9,client_15,4055,7202.248046875,7021.51953125,-0.019654393196105957,-0.018665194511413574,nasa_25c_alpha_0.1_fedavg
2025-10-29 11:29:12,9,client_21,3720,5912.84814453125,5502.02392578125,-0.005031466484069824,-0.0005522966384887695,nasa_25c_alpha_0.1_fedavg
2025-10-29 11:29:12,9,client_1,3381,5332.2841796875,5164.833984375,-0.002570033073425293,-0.00033152103424072266,nasa_25c_alpha_0.1_fedavg
2025-10-29 11:29:12,9,client_8,3043,8038.49267578125,7948.630859375,-0.012284040451049805,-0.01040184497833252,nasa_25c_alpha_0.1_fedavg
2025-10-29 11:29:12,9,client_17,3436,6654.98046875,6606.59423828125,-0.02238297462463379,-0.02705860137939453,nasa_25c_alpha_0.1_fedavg
2025-10-29 11:29:12,9,client_0,3003,5874.10693359375,5990.5849609375,-0.022383928298950195,-0.025028586387634277,nasa_25c_alpha_0.1_fedavg
2025-10-29 11:29:12,9,client_12,4006,6176.5390625,5877.62646484375,-0.018565654754638672,-0.022863149642944336,nasa_25c_alpha_0.1_fedavg
2025-10-29 11:29:12,9,client_4,3239,5033.873046875,5134.21484375,-0.006899356842041016,-0.018633365631103516,nasa_25c_alpha_0.1_fedavg
2025-10-29 11:29:12,9,client_3,5138,6701.7421875,7174.220703125,-0.015408039093017578,-0.027330756187438965,nasa_25c_alpha_0.1_fedavg
2025-10-29 11:29:12,9,client_23,3606,8216.98828125,7552.0,-0.006891369819641113,-0.003911018371582031,nasa_25c_alpha_0.1_fedavg
2025-10-29 11:29:12,9,client_16,4920,10617.71875,9796.0595703125,-0.00850379467010498,-0.008618712425231934,nasa_25c_alpha_0.1_fedavg
2025-10-29 11:29:12,9,client_22,3144,4165.80029296875,4294.26904296875,-0.006994843482971191,-0.01283884048461914,nasa_25c_alpha_0.1_fedavg
2025-10-29 11:29:12,9,client_2,4701,6183.677734375,6504.75537109375,-0.0011497735977172852,-0.003812074661254883,nasa_25c_alpha_0.1_fedavg
2025-10-29 11:29:12,9,client_20,4579,6918.05859375,6529.61572265625,-0.010961413383483887,-0.007318615913391113,nasa_25c_alpha_0.1_fedavg
2025-10-29 11:29:12,9,client_5,4092,5644.36083984375,5695.80126953125,-0.004593491554260254,-0.005126357078552246,nasa_25c_alpha_0.1_fedavg
2025-10-29 11:29:12,9,client_11,3666,8654.2763671875,8250.19921875,-0.00011050701141357422,-0.0002968311309814453,nasa_25c_alpha_0.1_fedavg
2025-10-29 11:29:12,9,client_10,2583,8601.80859375,8174.56201171875,-0.0060471296310424805,-0.017157316207885742,nasa_25c_alpha_0.1_fedavg
2025-10-29 11:29:12,9,client_18,4179,6763.07470703125,6243.88525390625,-0.014040589332580566,-0.010566353797912598,nasa_25c_alpha_0.1_fedavg
2025-10-29 11:29:12,9,client_9,3847,6441.9501953125,6288.93798828125,-0.0057315826416015625,-0.0019321441650390625,nasa_25c_alpha_0.1_fedavg
2025-10-29 11:29:12,9,client_13,3951,9903.513671875,10702.38671875,-0.002256035804748535,-0.006932616233825684,nasa_25c_alpha_0.1_fedavg
2025-10-29 11:29:12,9,client_6,3961,7516.58447265625,7307.5888671875,-0.004964232444763184,-0.002906203269958496,nasa_25c_alpha_0.1_fedavg
2025-10-29 11:29:12,9,client_7,3901,8202.9775390625,7242.458984375,-0.012476563453674316,-0.0050199031829833984,nasa_25c_alpha_0.1_fedavg
2025-10-29 11:29:17,10,client_11,3666,8653.685546875,8249.1708984375,-4.2319297790527344e-05,-0.00017213821411132812,nasa_25c_alpha_0.1_fedavg
2025-10-29 11:29:17,10,client_13,3951,9905.1884765625,10705.4072265625,-0.0024254322052001953,-0.007216691970825195,nasa_25c_alpha_0.1_fedavg
2025-10-29 11:29:17,10,client_3,5138,6679.72900390625,7143.56689453125,-0.01207280158996582,-0.022941231727600098,nasa_25c_alpha_0.1_fedavg
2025-10-29 11:29:17,10,client_0,3003,5890.3359375,6007.85888671875,-0.025208234786987305,-0.027984261512756348,nasa_25c_alpha_0.1_fedavg
2025-10-29 11:29:17,10,client_22,3144,4169.1728515625,4298.86083984375,-0.007810115814208984,-0.013921856880187988,nasa_25c_alpha_0.1_fedavg
2025-10-29 11:29:17,10,client_17,3436,6667.736328125,6620.51123046875,-0.02434253692626953,-0.02922213077545166,nasa_25c_alpha_0.1_fedavg
2025-10-29 11:29:17,10,client_4,3239,5038.06103515625,5141.04736328125,-0.007737159729003906,-0.01998889446258545,nasa_25c_alpha_0.1_fedavg
2025-10-29 11:29:17,10,client_7,3901,8178.50927734375,7228.5009765625,-0.009456515312194824,-0.0030831098556518555,nasa_25c_alpha_0.1_fedavg
2025-10-29 11:29:17,10,client_18,4179,6750.83837890625,6233.73779296875,-0.012205719947814941,-0.008924126625061035,nasa_25c_alpha_0.1_fedavg
2025-10-29 11:29:17,10,client_6,3961,7542.63427734375,7328.103515625,-0.00844717025756836,-0.005721569061279297,nasa_25c_alpha_0.1_fedavg
2025-10-29 11:29:17,10,client_8,3043,8088.27880859375,7994.6611328125,-0.018553733825683594,-0.016253113746643066,nasa_25c_alpha_0.1_fedavg
2025-10-29 11:29:17,10,client_10,2583,8578.6552734375,8134.5908203125,-0.003339052200317383,-0.012183666229248047,nasa_25c_alpha_0.1_fedavg
2025-10-29 11:29:17,10,client_15,4055,7208.7080078125,7027.7412109375,-0.02056884765625,-0.01956784725189209,nasa_25c_alpha_0.1_fedavg
2025-10-29 11:29:17,10,client_16,4920,10635.685546875,9813.4599609375,-0.010210275650024414,-0.010410189628601074,nasa_25c_alpha_0.1_fedavg
2025-10-29 11:29:17,10,client_19,4983,8804.4716796875,8913.1669921875,-0.013840198516845703,-0.011804461479187012,nasa_25c_alpha_0.1_fedavg
2025-10-29 11:29:17,10,client_12,4006,6170.197265625,5870.767578125,-0.017519712448120117,-0.021669507026672363,nasa_25c_alpha_0.1_fedavg
2025-10-29 11:29:17,10,client_9,3847,6445.6494140625,6291.1015625,-0.006309151649475098,-0.0022766590118408203,nasa_25c_alpha_0.1_fedavg
2025-10-29 11:29:17,10,client_24,3291,6361.7099609375,6096.85888671875,-0.006656289100646973,-0.003268122673034668,nasa_25c_alpha_0.1_fedavg
2025-10-29 11:29:17,10,client_1,3381,5342.326171875,5169.27587890625,-0.004458069801330566,-0.001191854476928711,nasa_25c_alpha_0.1_fedavg
2025-10-29 11:29:17,10,client_2,4701,6202.1279296875,6534.22607421875,-0.0041370391845703125,-0.008360147476196289,nasa_25c_alpha_0.1_fedavg
2025-10-29 11:29:17,10,client_23,3606,8250.453125,7577.2802734375,-0.010992050170898438,-0.007271766662597656,nasa_25c_alpha_0.1_fedavg
2025-10-29 11:29:17,10,client_21,3720,5938.54736328125,5512.9638671875,-0.00939953327178955,-0.0025415420532226562,nasa_25c_alpha_0.1_fedavg
2025-10-29 11:29:17,10,client_14,3627,9541.2412109375,9907.365234375,-0.0062972307205200195,-0.008414268493652344,nasa_25c_alpha_0.1_fedavg
2025-10-29 11:29:17,10,client_20,4579,6928.97802734375,6538.37451171875,-0.012556910514831543,-0.008669853210449219,nasa_25c_alpha_0.1_fedavg
2025-10-29 11:29:17,10,client_5,4092,5659.044921875,5711.28125,-0.007207036018371582,-0.007858037948608398,nasa_25c_alpha_0.1_fedavg
